38	r.max	3.92713180564806
38	t.lag	-1.25566810499556
38	t.K	1.08782994257137
38	Model	qu
39	N0	0.978836777223656
39	K	463.607103189648
39	r.max	0.000512915938104152
39	t.lag	260.336156750716
39	t.K	12233.4328239101
39	Model	ve
40	N0	0.978836777223656
40	K	407.766695936561
40	r.max	0.000620623178196232
40	t.lag	3267.85257624158
40	t.K	12956.7342986125
40	Model	cu
41	N0	1
41	K	734.574309729187
41	r.max	0.000596973841182686
41	t.lag	744.168147659655
41	t.K	11801.020412415
41	Model	cu
42	N0	1.01036372073517
42	K	1032.73250306457
42	r.max	0.00116844259537091
42	t.lag	2965.69462635867
42	t.K	8906.02181744164
42	Model	ve
43	N0	1
43	K	591.687558881871
43	r.max	0.000800220000442197
43	t.lag	185.48543203852
43	t.K	8164.12552409202
43	Model	ve
44	N0	1
44	K	604.41153735083
44	r.max	0.000681692798475242
44	t.lag	-121.240750617287
44	t.K	9275.81972608968
44	Model	qu
45	N0	2.71778251445753
45	K	523.483270316647
45	r.max	0.00939543959218915
45	t.lag	-100.985096458419
45	t.K	565.552479504795
45	Model	ve
46	N0	2.6856875223971
46	K	2.8007667600441
46	r.max	0
46	t.lag	0
46	t.K	Inf
46	Model	qu
47	N0	2.74436174034663
47	K	244.046305021096
47	r.max	0.0130662877913533
47	t.lag	168.371039317752
47	t.K	589.412369542637
47	Model	ve
48	N0	2.72250258330189
48	K	75.5350862686161
48	r.max	0.0203417082781754
48	t.lag	215.6492908234
48	t.K	428.893391092777
48	Model	ve
49	N0	2.72352356937694
49	K	2.75732469363102
49	r.max	0
49	t.lag	0
49	t.K	Inf
49	Model	qu
50	N0	2.72295772781862
50	K	2.77098952725797
50	r.max	0
50	t.lag	0
50	t.K	Inf
50	Model	ve
51	N0	47.3272189063536
51	K	764.847155202313
51	r.max	0.016546725273718
51	t.lag	-207.152198794648
51	t.K	194.195046879961
51	Model	ve
52	N0	35.2937209364775
52	K	108878.686522555
52	r.max	0.0217238536398491
52	t.lag	-160.999895598689
52	t.K	372.883224334366
52	Model	cu
53	N0	44.309929369801
53	K	50220.3611566343
53	r.max	0.0233889823393275
53	t.lag	-151.015738028787
53	t.K	311.774629640161
53	Model	cu
54	N0	1.11971188940429
54	K	4.27469078627769
54	r.max	0.00189109458583922
54	t.lag	-463.819349992626
54	t.K	415.523265327109
54	Model	ve
55	N0	1
55	K	1032728.14726171
55	r.max	0.266091900465388
55	t.lag	-2.38738102525873
55	t.K	49.6537201483137
55	Model	ve
56	N0	1.174915149451
56	K	7072.42870947292
56	r.max	0.0432463016899522
56	t.lag	-17.7953971323342
56	t.K	187.172432738105
56	Model	cu
